1000
0.001 0.447523, 0.0117918, -0.246304
0.001 0.0150331, -0.0246376, -0.0145386
0.001 -0.000715189, 0.00144318, -0.00190894
0.001 -0.0180503, -0.00524967, -0.00833099
0.001 0.020652, 0.0148932, 0.0261742
0.001 -0.206998, 0.087826, 0.0951418
0.001 0.0412306, -0.0160709, -0.00722131
0.001 0.000731486, 0.000984741, -0.000148637
0.001 0.180291, -0.0922831, 0.355801
0.001 0.0154139, -0.0125711, -0.00158632
0.001 0.00015606, 2.40024e-05, 1.40046e-05
0.001 -0.00612891, 0.00107095, 0.000235548
0.001 0.024403, -0.0775914, -0.0676696
0.001 0.017362, 0.0141053, 0.0116523
0.001 0.318241, -0.242568, 0.742347
0.001 -0.00434732, -0.01534, -0.0126623
0.001 0.0375291, -0.0532726, 0.0493276
0.001 -0.0140849, -0.193526, -0.0430317
0.001 0.325119, -0.413478, 0.00299516
0.001 0.18394, -0.0891867, 0.13588
0.001 0.00322387, 0.00429277, -0.000285566
0.001 -0.112346, -0.0426331, 0.326262
0.001 -0.0402221, 0.0365923, -0.054412
0.001 0.139688, -0.479406, 0.315427
0.001 -0.118384, 0.154785, 0.787302
0.001 -0.216908, 0.760818, 0.0251443
0.001 0.0681185, 0.00507376, -0.00970986
0.001 -0.00403418, 0.00197564, 0.00160604
0.001 0.327471, 0.522212, -0.365315
0.001 -0.527815, 0.44345, -0.564618
0.001 0.0211491, -0.0445697, -0.015436
0.001 0.0331098, -0.0237097, -0.0184845
0.001 -0.328685, 0.287216, -0.289406
0.001 -0.0328669, -0.00130807, -0.0442044
0.001 -0.0082078, 0.00706279, -0.00481519
0.001 -0.00864988, 0.0237502, 0.035241
0.001 -0.060959, -0.0841107, -0.0154948
0.001 0.0387127, 0.129121, 0.146501
0.001 0.00561155, 0.00782476, -0.0016803
0.001 -0.281854, -0.166569, 0.0443839
0.001 -0.00683488, 0.0214603, 0.0272372
0.001 -0.0398801, -0.0149903, 0.0847863
0.001 -0.0541279, -0.122534, -0.605608
0.001 0.00432356, 0.0282441, 0.00446911
0.001 1.25243e-05, 1.23389e-05, 2.79946e-05
0.001 0.214598, 0.17816, -0.346505
0.001 0.0612445, -0.0993504, 0.140849
0.001 0.0421491, -0.0990403, 0.142198
0.001 -0.765599, -0.466821, -0.309982
0.001 -0.33834, -0.0321406, 0.239242
0.001 -0.0103001, 0.0216259, -0.0339535
0.001 0.303565, 0.199966, 0.150758
0.001 0.0147638, -0.02125, 0.0269697
0.001 0.47877, 0.012334, -0.241526
0.001 1.19267e-05, -6.50951e-06, 1.2387e-05
0.001 0.0812823, -0.0903197, -0.0796409
0.001 9.28729e-05, 1.05295e-05, -7.49018e-05
0.001 -0.012991, 0.00506072, 0.000540709
0.001 0.00949854, -0.00906291, 0.0201581
0.001 -6.25433e-06, -9.71772e-06, 1.10136e-05
0.001 -1.86716e-06, 2.20715e-06, -1.20255e-05
0.001 -0.494664, -0.424519, -0.396126
0.001 -1.49592e-05, 9.37776e-06, -2.9313e-05
0.001 0.0417644, -0.00309611, -0.0249022
0.001 -0.134468, 0.590803, 0.393938
0.001 0.0505119, -0.0765848, -0.295355
0.001 -0.0188426, 0.0865102, -0.0843897
0.001 0.00194049, -0.000642558, -0.00149369
0.001 -1.50799e-05, 2.49184e-05, -2.14657e-05
0.001 0.0271753, -0.345334, 0.133192
0.001 -7.8499e-05, -2.18862e-05, 2.37728e-05
0.001 -0.554081, 0.128543, 0.633977
0.001 -0.000371773, -0.000221051, 1.06862e-05
0.001 -0.0744181, 0.102913, -0.0502404
0.001 0.0181263, -0.0216856, -0.0377837
0.001 -0.13536, 0.102338, 0.185459
0.001 -0.550876, 0.0229929, 0.774767
0.001 0.00809525, -0.064738, -0.0480526
0.001 0.0170501, 0.0269678, 0.0498728
0.001 0.0348245, 0.394475, 0.374705
0.001 -0.215342, -0.798348, 0.513034
0.001 0.033772, 0.12253, 0.0886572
0.001 0.0242399, 0.00642536, 0.00153761
0.001 -0.00525308, -0.00136055, 0.00145566
0.001 0.00637388, 0.0101234, 0.0123529
0.001 0.011107, -0.0316524, 0.00388943
0.001 -0.0107218, -0.00498238, -0.010477
0.001 0.19242, 0.0761072, 0.202712
0.001 2.53807e-06, 1.17528e-06, -9.10802e-07
0.001 7.31606e-05, 8.01516e-05, 2.8368e-05
0.001 0.12223, -0.0679994, 0.145101
0.001 0.0177597, -0.0202682, -0.042095
0.001 -6.65077e-06, -1.66481e-05, -7.44402e-05
0.001 -0.0303788, 0.0633843, -0.0707272
0.001 0.214497, -0.195559, 0.071018
0.001 -0.00456237, 0.000713014, -0.000397543
0.001 -0.0614296, 0.0186143, -0.0621127
0.001 0.000110193, -2.59443e-05, 0.000126737
0.001 0.132508, 0.124483, 0.0206711
0.001 0.0116388, 0.0528204, -0.0821403
0.001 -0.226183, -0.329975, -0.809083
0.001 0.00102472, 0.0109737, 0.00329938
0.001 0.0118118, 0.0190827, 0.00471195
0.001 -0.233694, -0.220761, 0.456236
0.001 -0.0748394, 0.161567, 0.136768
0.001 0.00835112, 0.341441, -0.165089
0.001 3.99141e-05, 4.95956e-06, 3.26409e-05
0.001 0.12505, 0.318891, -0.247347
0.001 0.54361, -0.248192, -0.223733
0.001 -0.0318897, -0.324593, 0.250606
0.001 9.67587e-06, -5.94331e-05, -5.28755e-06
0.001 0.000928504, -0.00155916, -0.00231927
0.001 -0.0799464, 0.0409813, -0.0130495
0.001 0.127126, 0.0377353, 0.0990352
0.001 -0.0309039, -0.581476, 0.480795
0.001 -0.015886, -0.0351293, 0.00347002
0.001 0.00145928, -0.012385, 0.0129456
0.001 -1.91721e-06, 4.16692e-07, 6.16718e-07
0.001 0.64351, -0.0407745, -0.169094
0.001 0.000549703, 0.00324381, -0.000287498
0.001 3.57585e-06, 0.00140213, -0.000116971
0.001 -0.106251, -0.074351, 0.245345
0.001 0.177353, -0.300016, 0.444843
0.001 0.229062, 0.0937133, -0.172158
0.001 0.0496832, -0.0118334, -0.0351235
0.001 -0.0360197, -0.0313898, -0.00547394
0.001 0.00128831, -0.0120552, 0.0223992
0.001 0.00274995, -0.00206951, 0.0107751
0.001 -0.00599805, 0.0103194, 0.00317981
0.001 0.0017913, -0.00028097, -0.00212964
0.001 0.0495395, -0.206767, 0.115751
0.001 0.0564909, -0.0492895, -0.302923
0.001 0.389885, -0.41488, -0.320553
0.001 -0.0119719, 0.00110398, 0.0106428
0.001 -0.138192, -0.199053, 0.136232
0.001 0.368424, -0.114237, -0.0140659
0.001 -5.50284e-06, -4.03969e-05, -5.90931e-06
0.001 0.00160656, -0.00175951, -0.00318147
0.001 0.00108834, 0.00149838, -0.00236122
0.001 -0.0501548, -0.0345569, -0.037719
0.001 0.00389804, 0.00454936, -0.00107788
0.001 0.467613, 0.362026, -0.237819
0.001 -0.250137, 0.119362, 0.137921
0.001 0.0747935, 0.0918551, -0.0297096
0.001 -0.000124717, -0.000181184, -6.58186e-05
0.001 0.000357471, -0.00016918, -0.000486419
0.001 1.78208e-08, -1.03178e-08, -8.31821e-09
0.001 0.0239276, -0.0414772, -0.00957475
0.001 0.0102445, -0.0414656, 0.0114318
0.001 -0.000989558, -0.00175472, 0.000348931
0.001 2.39984e-10, -1.46773e-08, 3.97846e-09
0.001 -0.0476338, 0.0240476, 0.149526
0.001 -0.000881389, -0.0047442, -0.00245889
0.001 -3.3251e-06, -2.76128e-06, -9.93623e-06
0.001 -8.6854e-05, -0.000356871, -0.000463679
0.001 0.167447, -0.0326004, -0.0661677
0.001 -0.193464, -0.34239, -0.154642
0.001 -4.09098e-05, 0.000176006, 5.48875e-05
0.001 0.34842, -0.0591727, 0.0784757
0.001 6.71826e-05, 0.000187793, 0.000416264
0.001 -0.50443, -0.186904, 0.323127
0.001 -0.179935, -0.0582442, -0.0763039
0.001 0.00220538, 0.000563969, -0.000494798
0.001 0.314652, 0.301882, 0.140521
0.001 0.0246971, 0.0131885, 0.00611284
0.001 -0.343781, 0.240738, -0.578604
0.001 0.294142, 0.0534293, -0.224325
0.001 -0.0956014, 0.0263134, -0.10628
0.001 1.93972e-05, -0.000140962, -5.65674e-05
0.001 -0.370066, 0.392033, -0.304365
0.001 -0.330528, -0.143243, 0.153409
0.001 0.16667, 0.346997, -0.228599
0.001 -0.00180992, -0.00573492, 0.00848045
0.001 0.00482731, -0.00192035, 0.00323977
0.001 -8.95806e-06, -0.021298, 0.0176412
0.001 0.0483589, 0.0345508, 0.0901648
0.001 0.0299538, -0.0508067, 0.0223377
0.001 -0.0431309, -0.0143755, -0.130646
0.001 0.125804, 0.0351867, -0.010031
0.001 0.000105673, 0.000154939, -0.000178176
0.001 0.107341, -0.131923, 0.334863
0.001 -0.182901, -0.168999, 0.158372
0.001 0.00969657, 0.000516572, 0.00645652
0.001 -0.00828218, -0.0135027, 0.00715714
0.001 0.00448851, 0.0700901, -0.00218254
0.001 -0.259438, 0.0419816, -0.41178
0.001 9.31659e-05, 0.00170377, -0.000371504
0.001 -0.144264, 0.152074, 0.292881
0.001 -0.327225, -0.476921, 0.0103596
0.001 -0.0959035, -0.0213251, 0.0105652
0.001 0.0618194, 0.243313, -0.110665
0.001 0.184375, 0.0152197, -0.145514
0.001 -0.294757, 0.0726916, 0.20086
0.001 -0.0062188, 0.0154524, 0.00959736
0.001 0.250911, 0.539582, -0.445236
0.001 -0.0641031, -0.0960115, 0.152551
0.001 0.00393238, -0.0595747, -0.0183624
0.001 0.0569429, 0.131416, -0.0133186
0.001 0.276687, -0.339145, -0.420409
0.001 -0.00145009, 0.00537806, -0.0106496
0.001 -0.000307977, -0.000932391, -0.000857054
0.001 1.37482e-05, -2.19082e-06, -2.92184e-07
0.001 -0.741335, 0.330356, 0.0251433
0.001 0.0420314, 0.00613386, -0.0343082
0.001 -0.0141506, 0.00438893, 0.00339047
0.001 -0.0805556, 0.107336, 0.0710268
0.001 1.5479e-06, 1.74274e-05, 2.06974e-05
0.001 0.393918, -0.306838, 0.326628
0.001 0.0862173, -0.312847, -0.449187
0.001 -0.0757002, -0.450944, 0.463088
0.001 -0.109317, -0.209679, 0.135948
0.001 -0.00865193, 0.00623105, -0.00338625
0.001 4.32539e-05, -1.83809e-05, 9.67752e-06
0.001 -0.000712919, 0.00193271, 0.00232113
0.001 -0.063821, 0.102122, 0.00578654
0.001 0.00146297, 0.00026319, -0.000440545
0.001 -8.30575e-06, 6.3877e-06, -9.04534e-06
0.001 0.348683, -0.345841, -0.270226
0.001 0.000343212, -0.00180554, 0.00188808
0.001 0.0519298, -0.64347, 0.400377
0.001 0.0380438, 0.0453816, 0.0172722
0.001 -0.485825, -0.667416, 0.429124
0.001 -0.022013, -0.0194791, 0.0126775
0.001 0.191942, -0.293398, 0.0817387
0.001 0.335916, 0.0531079, -0.400074
0.001 0.285643, -0.450174, 0.0961298
0.001 0.0309131, 0.0282101, 0.0279715
0.001 -0.0279228, -0.000127194, -0.00024848
0.001 0.0537859, -0.0666059, -0.059774
0.001 0.0266748, 0.28424, 0.145793
0.001 -0.531433, -0.08856, 0.34528
0.001 -0.077811, -0.0339091, 0.595216
0.001 -9.83994e-05, 0.00557175, -0.00565115
0.001 0.0178899, 0.00349345, -0.122652
0.001 0.214883, 0.0539009, -0.0603259
0.001 -0.147258, 0.310881, -0.252548
0.001 0.00087593, 0.00136079, 0.00721964
0.001 -0.000542742, 0.000328873, 0.00116764
0.001 -1.2111e-05, -1.23426e-05, -2.25016e-05
0.001 -0.386196, -0.269876, 0.122506
0.001 -0.00561198, -0.000691731, -0.000370517
0.001 -0.00212309, -0.00235344, 0.0036223
0.001 -9.10651e-07, -9.70108e-07, -5.47694e-07
0.001 -0.197166, -0.226861, 0.429639
0.001 0.0175258, -0.0716179, -0.13464
0.001 0.0823298, -0.0537001, -0.00465341
0.001 0.0256946, 0.00822465, 0.0192732
0.001 -0.0185045, -0.0297007, 0.0101925
0.001 -0.433151, 0.0507296, 0.445416
0.001 0.000655755, 0.00089977, -0.00145754
0.001 -0.143208, 0.564465, 0.138855
0.001 -0.0812033, 0.0213013, -0.033255
0.001 9.71625e-08, 2.88966e-07, -2.91703e-08
0.001 7.15714e-05, -0.000410013, -0.000201101
0.001 0.073221, -0.229063, -0.0971881
0.001 -4.87573e-05, 2.48356e-06, -1.6602e-05
0.001 -0.0031873, 0.00481735, 0.00171855
0.001 -0.0597119, -0.0332522, 0.0120873
0.001 0.329409, -0.295694, 0.675787
0.001 -0.084879, -0.324377, -0.265966
0.001 -0.101598, -0.0897874, -0.0392371
0.001 -0.020182, 0.0243386, 0.252176
0.001 0.00225696, -0.0103349, -0.00144028
0.001 9.50595e-06, 6.70348e-06, 1.05888e-05
0.001 -1.21379e-09, -3.13481e-08, -5.00647e-09
0.001 0.00708012, -0.00921263, -0.00423909
0.001 0.00252853, 0.0123466, 0.00424108
0.001 -0.125488, -0.101978, -0.0512611
0.001 -0.0113449, 0.336643, -0.221974
0.001 0.0310496, -0.082796, -0.0740908
0.001 0.000647372, -0.000982081, 0.00312868
0.001 -0.0473978, -0.0476647, -0.0380649
0.001 -0.0153643, 0.0665561, -0.0282452
0.001 -0.00143971, 0.000962177, -0.000913347
0.001 -0.296325, -0.0146498, 0.272956
0.001 -0.00143987, -0.00153096, 0.00189605
0.001 0.071801, 0.109061, 0.00277788
0.001 1.62903e-09, 2.27375e-09, 3.18757e-09
0.001 -0.25151, 0.134263, -0.238872
0.001 0.0858941, 0.0684987, 0.058535
0.001 -8.00162e-05, 6.81956e-05, 5.33411e-05
0.001 0.0597597, 0.0523933, -0.062811
0.001 0.00286092, -0.00255982, -0.00156293
0.001 -0.196274, 0.221221, 0.309516
0.001 -0.00677751, 0.000379864, 0.00554446
0.001 0.125562, 0.276511, -0.0395731
0.001 -0.000104032, -2.37108e-05, -1.54822e-05
0.001 -0.00565119, 0.0176343, -0.00357839
0.001 0.104012, -0.0472731, 0.0818487
0.001 -0.145165, -0.126063, -0.068867
0.001 0.0016686, -0.00880171, 0.0106759
0.001 -0.429449, 0.223096, -0.265887
0.001 -0.014632, -0.0074268, 0.019275
0.001 -0.00429346, -0.000756731, -0.000160138
0.001 0.19762, 0.0265984, 0.0672373
0.001 0.114949, 0.103086, -0.0700005
0.001 0.576531, 0.209309, -0.197365
0.001 -0.160247, 0.3086, 0.436383
0.001 0.473047, 0.108919, -0.0959815
0.001 0.119775, -0.0251279, -0.0436916
0.001 -0.111972, -0.0608068, 0.0373577
0.001 -0.0252079, 0.0177781, 0.0492734
0.001 -0.114068, 0.0391862, 0.0515517
0.001 -0.299557, -0.1161, 0.259862
0.001 -0.258552, 0.0117781, 0.0270005
0.001 -0.062214, 0.348774, -0.155419
0.001 0.0170243, -0.0102698, -0.0122213
0.001 -0.0221115, -0.0891714, -0.0525525
0.001 -0.490287, -0.335017, 0.125651
0.001 -0.0153181, 0.0646269, -0.0139843
0.001 0.00458336, -0.000284914, 0.00767716
0.001 0.289518, -0.134329, -0.490573
0.001 0.0038929, 0.00243698, 0.0023357
0.001 0.0996066, -0.0498367, 0.00798754
0.001 0.226756, 0.163442, -0.513862
0.001 0.000330585, 0.000161738, -0.000219905
0.001 1.39755e-06, 6.95035e-07, 1.25818e-06
0.001 -0.00435529, -0.0356495, 0.0930627
0.001 -3.08381e-07, 1.01441e-07, 2.05776e-07
0.001 0.0171993, 0.0222685, 0.00490838
0.001 0.748382, -0.511682, -0.1697
0.001 -0.111041, -0.0489807, 0.0101218
0.001 -0.123972, -0.232881, 0.0601681
0.001 -0.0213993, 0.0102917, 0.0147789
0.001 0.035654, -0.00606321, 0.0225093
0.001 -0.719595, 0.202708, -0.101315
0.001 0.372988, 0.693542, -0.532481
0.001 -0.0501015, -0.00115906, 0.198364
0.001 -1.54098e-05, -6.82122e-06, 2.92922e-05
0.001 -0.0104024, -0.00147685, 0.0214992
0.001 9.76621e-05, 8.85607e-05, 0.000102086
0.001 0.315891, -0.639374, 0.627355
0.001 -0.0020356, -0.000665976, -0.000299834
0.001 0.0392922, 0.0035221, 0.0129387
0.001 0.070981, -0.238562, -0.134741
0.001 -0.000214297, 0.0105884, -0.0170701
0.001 0.00182793, 0.000774479, -0.000338204
0.001 0.00535751, -0.0550491, 0.156127
0.001 0.152302, -0.142824, 0.0973961
0.001 0.22438, 0.244471, -0.0687001
0.001 -0.00103945, 0.0105714, -0.000728537
0.001 0.323101, 0.0742011, -0.413119
0.001 -0.00363064, -0.0474101, 0.0403516
0.001 0.000762067, 0.000347604, -0.000605735
0.001 0.0355616, -0.113254, 0.0384763
0.001 0.425855, 0.0931043, 0.274816
0.001 0.356528, 0.179172, -0.220775
0.001 -0.0128008, 0.0197002, -0.00581353
0.001 0.0556264, -0.00462929, 0.0263524
0.001 -0.0233249, 0.133207, 0.14904
0.001 0.0017193, -0.00940803, -0.00145051
0.001 7.2767e-05, 0.00240078, 0.000713199
0.001 -0.121179, 0.443387, 0.00254585
0.001 0.0151635, 0.0449006, -0.0320917
0.001 0.000498693, -8.83067e-05, -0.000352775
0.001 0.000875085, -0.00091113, 0.000992575
0.001 0.0589412, 0.0749147, 0.479183
0.001 -7.51903e-05, -9.06917e-06, -0.000134824
0.001 -0.422296, 0.311411, -0.489218
0.001 0.137521, -0.139284, -0.123167
0.001 -0.0115736, -0.118146, 0.0163441
0.001 -0.00162445, -0.000300275, -0.00076184
0.001 0.019996, -0.0425633, 0.068633
0.001 -0.0173241, 0.0422759, 0.524862
0.001 -0.0512701, -0.35527, 0.11843
0.001 -0.019921, -0.00824952, 0.00110612
0.001 0.0488085, -0.209748, -0.212423
0.001 0.0161898, -0.0141156, 0.0154924
0.001 0.0203577, -0.154833, -0.528547
0.001 -0.000385811, 4.62433e-05, 0.000199381
0.001 7.93822e-05, -5.98187e-05, 7.06519e-05
0.001 -0.122541, 0.184862, -0.0532398
0.001 -0.0127787, -0.0218639, 0.0138606
0.001 0.683859, -0.394846, -0.273451
0.001 -0.00719843, -0.395977, 0.334258
0.001 -0.139556, -0.164763, 0.856916
0.001 -1.19551e-08, -7.04813e-08, -1.10803e-07
0.001 -0.000312856, -0.000269037, -9.54451e-05
0.001 0.00408273, -0.00109451, 0.00119153
0.001 0.239189, -0.101915, -0.0618172
0.001 -0.191573, 0.43862, 0.220979
0.001 -0.00256748, -0.000202743, -0.00431559
0.001 5.83189e-06, -2.07459e-05, 3.22179e-05
0.001 -1.99555e-05, -4.05696e-05, 1.70009e-05
0.001 0.0162248, 0.481082, -0.00788579
0.001 0.0848349, -0.0817289, -0.0463729
0.001 -0.0733671, -0.108797, -0.197647
0.001 0.000955401, 0.013945, 0.00690251
0.001 -5.20212e-08, -2.45217e-07, -5.10291e-07
0.001 -0.0342601, 0.00423839, -0.00452979
0.001 0.176992, 0.0645901, -0.0521048
0.001 -0.337149, -0.175412, 0.00669665
0.001 -0.115983, 0.496995, 0.107703
0.001 0.000358001, 0.000165407, -0.000164114
0.001 0.0396237, -0.0650951, 0.0271627
0.001 0.222822, -0.111675, -0.0635621
0.001 0.382209, 0.0297271, 0.442048
0.001 -0.0834208, -0.448696, 0.526631
0.001 0.231606, 0.105849, -0.0681627
0.001 0.130838, 0.298501, 0.504314
0.001 1.93249e-07, -1.98793e-06, 2.7033e-07
0.001 0.0168953, -0.0391769, -0.040411
0.001 -6.39393e-05, 6.6302e-05, 2.8255e-05
0.001 0.507087, 0.29771, -0.257178
0.001 0.198672, -0.0831035, 0.280872
0.001 -0.00241029, 0.0578881, -0.233333
0.001 0.569441, -0.014221, -0.617495
0.001 0.0234319, 0.00777775, -0.0012087
0.001 -0.0333801, 0.00319806, -0.0117732
0.001 0.217358, 0.200709, 0.0954598
0.001 0.199945, 0.156985, -0.42585
0.001 0.264879, 0.110881, 0.000159486
0.001 0.0479605, -0.00922892, -0.00251962
0.001 0.215222, 0.290564, -0.0915103
0.001 -0.0130996, -0.0436135, -0.00513841
0.001 -0.0562275, -0.0818503, 3.26981e-05
0.001 -0.000290653, 0.000547063, 0.00037609
0.001 -0.159338, 0.29181, 0.0683552
0.001 0.000290831, -3.29338e-05, 6.80381e-05
0.001 0.0187198, -0.0168389, -0.00919472
0.001 0.0246331, -0.00425201, 0.0518564
