100000 1 -0.462245
1e-05 -0.042821 0.141472 0.981444
1e-05 -0.899258 0.416773 0.462645
1e-05 -0.879781 0.257766 0.587552
1e-05 -0.318654 0.092466 0.065402
1e-05 -0.848144 0.235133 0.938043
1e-05 -0.999546 0.929811 0.129849
1e-05 -0.560907 0.978169 0.854969
1e-05 -0.757611 0.143304 0.842529
1e-05 -0.817085 0.171480 0.297965
1e-05 -0.618328 0.715535 0.288873
1e-05 -0.707058 0.416347 0.174730
1e-05 -0.886232 0.095782 0.866493
1e-05 -0.023404 0.797480 0.265122
1e-05 -0.985884 0.479547 0.581469
1e-05 -0.087756 0.728719 0.569243
1e-05 -0.437694 0.700785 0.644788
1e-05 -0.366029 0.322563 0.246870
1e-05 -0.834256 0.935770 0.473849
1e-05 -0.991925 0.672149 0.196236
1e-05 -0.889753 0.546352 0.317558
1e-05 -0.834942 0.325869 0.164530
1e-05 -0.946380 0.520958 0.002574
1e-05 -0.619170 0.540870 0.327733
1e-05 -0.845686 0.920563 0.332676
1e-05 -0.099730 0.683156 0.919646
1e-05 -0.199798 0.666570 0.258165
1e-05 -0.208433 0.342293 0.836241
1e-05 -0.844851 0.463975 0.612197
1e-05 -0.256018 0.909679 0.630410
1e-05 -0.535732 0.265006 0.337822
1e-05 -0.418503 0.393327 0.690474
1e-05 -0.686841 0.462128 0.397504
1e-05 -0.769475 0.279594 0.974288
1e-05 -0.864409 0.373129 0.622277
1e-05 -0.277100 0.759759 0.788842
1e-05 -0.738354 0.620457 0.487493
1e-05 -0.582187 0.825354 0.356999
1e-05 -0.272505 0.043257 0.873606
1e-05 -0.173721 0.115707 0.704890
1e-05 -0.491186 0.944571 0.330053
1e-05 -0.375126 0.417908 0.840610
1e-05 -0.403384 0.315073 0.406446
1e-05 -0.033137 0.632224 0.819131
1e-05 -0.642884 0.119081 0.204511
1e-05 -0.050975 0.616245 0.730111
1e-05 -0.449096 0.702532 0.269382
1e-05 -0.843743 0.631539 0.622439
1e-05 -0.361858 0.149740 0.099792
1e-05 -0.364627 0.615533 0.100935
1e-05 -0.252941 0.175329 0.725996
1e-05 -0.858990 0.495413 0.108379
1e-05 -0.240588 0.382531 0.373755
1e-05 -0.205410 0.088246 0.794197
1e-05 -0.794298 0.411027 0.470620
1e-05 -0.438690 0.919557 0.305797
1e-05 -0.910837 0.979548 0.847283
1e-05 -0.446806 0.739430 0.101549
1e-05 -0.786890 0.697765 0.904080
1e-05 -0.991668 0.787972 0.673632
1e-05 -0.146373 0.842581 0.583377
1e-05 -0.192718 0.272076 0.106339
1e-05 -0.885583 0.165711 0.523669
1e-05 -0.643151 0.370386 0.594850
1e-05 -0.719234 0.719349 0.513820
1e-05 -0.986955 0.922970 0.138442
1e-05 -0.050719 0.510180 0.022870
1e-05 -0.908845 0.973277 0.892197
1e-05 -0.315971 0.593501 0.129537
1e-05 -0.495701 0.331562 0.917768
1e-05 -0.434986 0.462401 0.720844
1e-05 -0.211651 0.276867 0.945592
1e-05 -0.724161 0.949093 0.792458
1e-05 -0.932774 0.116406 0.478656
1e-05 -0.649147 0.479259 0.387103
1e-05 -0.740643 0.280181 0.362787
1e-05 -0.877386 0.224387 0.379464
1e-05 -0.934581 0.967709 0.528387
1e-05 -0.618159 0.115858 0.980729
1e-05 -0.580214 0.711941 0.324722
1e-05 -0.113776 0.713024 0.064460
1e-05 -0.404127 0.327900 0.275825
1e-05 -0.029771 0.752637 0.834928
1e-05 -0.813478 0.559098 0.840489
1e-05 -0.948762 0.087228 0.444422
1e-05 -0.318648 0.730400 0.845913
1e-05 -0.289543 0.308632 0.262112
1e-05 -0.992760 0.667722 0.062918
1e-05 -0.207695 0.114193 0.593602
1e-05 -0.175865 0.977395 0.061956
1e-05 -0.605641 0.235588 0.087179
1e-05 -0.403774 0.334200 0.282246
1e-05 -0.872202 0.996998 0.318148
1e-05 -0.563961 0.000702 0.310951
1e-05 -0.621560 0.579946 0.667749
1e-05 -0.359010 0.503738 0.007015
1e-05 -0.363563 0.404113 0.806349
1e-05 -0.782881 0.095547 0.920884
1e-05 -0.540191 0.087874 0.193565
1e-05 -0.895007 0.858802 0.381417
1e-05 -0.202685 0.019879 0.837324
1e-05 -0.472737 0.948573 0.679704
1e-05 -0.286582 0.867207 0.928450
1e-05 -0.324325 0.622170 0.317927
1e-05 -0.631822 0.403889 0.031755
1e-05 -0.623584 0.796584 0.615587
1e-05 -0.521798 0.076661 0.459154
1e-05 -0.435162 0.193751 0.025528
1e-05 -0.293516 0.206369 0.616045
1e-05 -0.724607 0.212224 0.233325
1e-05 -0.363435 0.522684 0.765220
1e-05 -0.980175 0.174901 0.625652
1e-05 -0.655597 0.825642 0.537532
1e-05 -0.000742 0.384230 0.848802
1e-05 -0.991468 0.003053 0.411839
1e-05 -0.993255 0.763862 0.865539
1e-05 -0.005055 0.920810 0.123241
1e-05 -0.081536 0.759815 0.448300
1e-05 -0.836753 0.539144 0.138224
1e-05 -0.892337 0.668946 0.718532
1e-05 -0.128985 0.015876 0.465854
1e-05 -0.852424 0.718581 0.067267
1e-05 -0.111964 0.256182 0.830981
1e-05 -0.800640 0.555042 0.730124
1e-05 -0.049395 0.671597 0.927758
1e-05 -0.043023 0.258882 0.015173
1e-05 -0.987255 0.037525 0.729512
1e-05 -0.241060 0.957890 0.146739
1e-05 -0.882272 0.154127 0.252600
1e-05 -0.238140 0.109541 0.329194
1e-05 -0.589995 0.589412 0.743106
1e-05 -0.624016 0.170969 0.567981
1e-05 -0.479788 0.361484 0.677060
1e-05 -0.752515 0.649835 0.525569
1e-05 -0.410280 0.084058 0.547817
1e-05 -0.610709 0.152456 0.419517
1e-05 -0.066706 0.724207 0.330861
1e-05 -0.958208 0.692127 0.213063
1e-05 -0.570193 0.021991 0.809284
1e-05 -0.024676 0.601814 0.795169
1e-05 -0.629902 0.436813 0.696004
1e-05 -0.847264 0.023237 0.340206
1e-05 -0.939280 0.202179 0.937256
1e-05 -0.246106 0.387540 0.630175
1e-05 -0.873854 0.686156 0.684598
1e-05 -0.026900 0.539619 0.471955
1e-05 -0.066933 0.956511 0.682644
1e-05 -0.737216 0.564966 0.214634
1e-05 -0.883666 0.555071 0.546013
1e-05 -0.772327 0.044843 0.076640
1e-05 -0.418480 0.869239 0.067128
1e-05 -0.775778 0.550189 0.882066
1e-05 -0.664073 0.026786 0.157398
1e-05 -0.650091 0.823929 0.537548
1e-05 -0.845736 0.221030 0.393766
1e-05 -0.134567 0.479408 0.979262
1e-05 -0.585803 0.050990 0.566879
1e-05 -0.466546 0.256224 0.916324
1e-05 -0.689918 0.547274 0.207396
1e-05 -0.112805 0.782392 0.157849
1e-05 -0.112581 0.647138 0.190106
1e-05 -0.783090 0.244448 0.669193
1e-05 -0.677788 0.807482 0.393781
1e-05 -0.418244 0.847690 0.111095
1e-05 -0.713747 0.300331 0.516835
1e-05 -0.544030 0.656355 0.775849
1e-05 -0.320505 0.499404 0.306934
1e-05 -0.270316 0.425932 0.234966
1e-05 -0.992699 0.610876 0.898893
1e-05 -0.239968 0.138509 0.920238
1e-05 -0.644241 0.709431 0.146579
1e-05 -0.123962 0.353548 0.094726
1e-05 -0.842791 0.697829 0.668319
1e-05 -0.771434 0.101686 0.555571
1e-05 -0.358251 0.544957 0.793546
1e-05 -0.633671 0.856178 0.926218
1e-05 -0.382111 0.435078 0.176014
1e-05 -0.007877 0.610373 0.429064
1e-05 -0.361931 0.000688 0.103762
1e-05 -0.857236 0.578747 0.312809
1e-05 -0.467676 0.984654 0.987920
1e-05 -0.457822 0.651683 0.173817
1e-05 -0.466721 0.237859 0.688261
1e-05 -0.306860 0.309593 0.628413
1e-05 -0.189723 0.043847 0.997804
1e-05 -0.948540 0.955919 0.247870
1e-05 -0.835430 0.984317 0.647020
1e-05 -0.365814 0.953783 0.519637
1e-05 -0.722830 0.023803 0.952985
1e-05 -0.165399 0.378518 0.986698
1e-05 -0.264285 0.321689 0.020225
1e-05 -0.062785 0.045216 0.616840
1e-05 -0.209225 0.513379 0.088007
1e-05 -0.259594 0.440883 0.594366
1e-05 -0.561845 0.545794 0.482423
1e-05 -0.732252 0.928504 0.046681
1e-05 -0.795347 0.057484 0.441301
1e-05 -0.196029 0.983633 0.119342
1e-05 -0.680346 0.142613 0.316038
1e-05 -0.090354 0.569602 0.022765
1e-05 -0.994145 0.040328 0.535551
1e-05 -0.249902 0.287488 0.799387
1e-05 -0.072820 0.718244 0.368579
1e-05 -0.550372 0.624918 0.423905
1e-05 -0.019417 0.764026 0.813421
1e-05 -0.746715 0.453281 0.660964
1e-05 -0.647972 0.772850 0.195215
1e-05 -0.713629 0.420183 0.810856
1e-05 -0.909088 0.449016 0.756585
1e-05 -0.882521 0.709347 0.490611
1e-05 -0.262999 0.036318 0.324155
1e-05 -0.082105 0.591574 0.961292
1e-05 -0.339154 0.814380 0.657680
1e-05 -0.216177 0.047114 0.294797
1e-05 -0.915062 0.042357 0.794460
1e-05 -0.890464 0.574938 0.158173
1e-05 -0.659890 0.208249 0.055401
1e-05 -0.839041 0.689228 0.265990
1e-05 -0.899274 0.512112 0.500531
1e-05 -0.545786 0.316598 0.655147
1e-05 -0.437965 0.752295 0.995391
1e-05 -0.149210 0.826269 0.310234
1e-05 -0.017233 0.106574 0.588488
1e-05 -0.030705 0.602140 0.428966
1e-05 -0.291573 0.151064 0.071122
1e-05 -0.024437 0.690063 0.828506
1e-05 -0.617585 0.105165 0.734628
1e-05 -0.938753 0.748153 0.664922
1e-05 -0.385060 0.081325 0.910544
1e-05 -0.937431 0.916645 0.562486
1e-05 -0.860666 0.417895 0.079843
1e-05 -0.820421 0.121980 0.696260
1e-05 -0.841027 0.090203 0.965353
1e-05 -0.085491 0.948590 0.547250
1e-05 -0.361904 0.138156 0.887806
1e-05 -0.277807 0.285746 0.216947
1e-05 -0.166508 0.429020 0.525514
1e-05 -0.717158 0.564408 0.441401
1e-05 -0.043383 0.311450 0.854579
1e-05 -0.320543 0.286297 0.465856
1e-05 -0.985339 0.195153 0.054439
1e-05 -0.876808 0.708670 0.875582
1e-05 -0.287567 0.198742 0.805379
1e-05 -0.561165 0.478570 0.733305
1e-05 -0.341088 0.393608 0.959822
1e-05 -0.346261 0.470948 0.234755
1e-05 -0.168973 0.274995 0.054268
1e-05 -0.213224 0.974662 0.337186
1e-05 -0.541191 0.960194 0.374360
1e-05 -0.957134 0.480847 0.866451
1e-05 -0.086365 0.741179 0.532752
1e-05 -0.749990 0.600830 0.298810
1e-05 -0.110563 0.314057 0.532177
1e-05 -0.500960 0.107045 0.189642
1e-05 -0.154238 0.661400 0.853824
1e-05 -0.615882 0.883657 0.854596
1e-05 -0.259730 0.096403 0.036310
1e-05 -0.113894 0.621865 0.404288
1e-05 -0.856798 0.449890 0.904295
1e-05 -0.025483 0.606141 0.243040
1e-05 -0.663209 0.184897 0.595959
1e-05 -0.972847 0.246452 0.576030
1e-05 -0.892386 0.439344 0.765651
1e-05 -0.893327 0.809030 0.466483
1e-05 -0.850928 0.915626 0.293200
1e-05 -0.519875 0.262303 0.682399
1e-05 -0.598933 0.843237 0.093003
1e-05 -0.112602 0.347111 0.611357
1e-05 -0.766249 0.909013 0.798769
1e-05 -0.619677 0.529218 0.769401
1e-05 -0.922065 0.383134 0.558283
1e-05 -0.586052 0.932887 0.502808
1e-05 -0.618397 0.748258 0.156035
1e-05 -0.061965 0.826376 0.560194
1e-05 -0.690432 0.851907 0.849347
1e-05 -0.632558 0.724084 0.792082
1e-05 -0.411057 0.285678 0.508559
1e-05 -0.360784 0.273063 0.915760
1e-05 -0.124806 0.103225 0.895509
1e-05 -0.455809 0.283006 0.335647
1e-05 -0.160094 0.880184 0.120526
1e-05 -0.817927 0.898814 0.376316
1e-05 -0.780466 0.713114 0.762900
1e-05 -0.009429 0.822283 0.990817
1e-05 -0.234836 0.639140 0.590664
1e-05 -0.876196 0.340041 0.817377
1e-05 -0.774688 0.643196 0.279360
1e-05 -0.038966 0.477165 0.848717
1e-05 -0.368908 0.304485 0.878986
1e-05 -0.376270 0.822876 0.800035
1e-05 -0.512305 0.734383 0.771766
1e-05 -0.031002 0.902877 0.234290
1e-05 -0.474960 0.887766 0.384422
1e-05 -0.267106 0.025150 0.849794
1e-05 -0.326103 0.979975 0.124601
1e-05 -0.415256 0.179906 0.133497
1e-05 -0.246204 0.957244 0.312370
1e-05 -0.632650 0.322093 0.040344
1e-05 -0.860689 0.983165 0.827211
1e-05 -0.215735 0.275562 0.929712
1e-05 -0.310215 0.679829 0.288564
1e-05 -0.512917 0.721393 0.238064
1e-05 -0.789752 0.643816 0.688393
1e-05 -0.283290 0.989696 0.486894
1e-05 -0.526450 0.499400 0.468495
1e-05 -0.963169 0.388046 0.053705
1e-05 -0.448389 0.724108 0.002761
1e-05 -0.446042 0.436924 0.459372
1e-05 -0.500444 0.278055 0.612854
1e-05 -0.451689 0.465143 0.125795
1e-05 -0.049332 0.335274 0.205324
1e-05 -0.751406 0.885938 0.267806
1e-05 -0.644482 0.396037 0.078466
1e-05 -0.631347 0.415187 0.353463
1e-05 -0.712132 0.103348 0.012195
1e-05 -0.057490 0.715391 0.958646
1e-05 -0.378512 0.734478 0.310051
1e-05 -0.731665 0.350744 0.580177
1e-05 -0.170192 0.300029 0.466532
1e-05 -0.276482 0.031180 0.178991
1e-05 -0.474448 0.820642 0.098320
1e-05 -0.178840 0.465080 0.919708
1e-05 -0.864716 0.818576 0.430438
1e-05 -0.696170 0.785802 0.368276
1e-05 -0.432309 0.874001 0.145083
1e-05 -0.668726 0.762772 0.279657
1e-05 -0.600451 0.420863 0.033870
1e-05 -0.645424 0.522282 0.656627
1e-05 -0.022116 0.061199 0.702513
1e-05 -0.018222 0.408668 0.273884
1e-05 -0.011375 0.079786 0.117384
1e-05 -0.507203 0.485793 0.710890
1e-05 -0.162367 0.798596 0.241331
1e-05 -0.703283 0.814316 0.113833
1e-05 -0.508844 0.648953 0.686713
1e-05 -0.511452 0.144899 0.864600
1e-05 -0.377690 0.746877 0.712893
1e-05 -0.233678 0.958004 0.410651
1e-05 -0.565915 0.661857 0.204065
1e-05 -0.562140 0.693070 0.947199
1e-05 -0.498143 0.829127 0.382278
1e-05 -0.531938 0.123824 0.338757
1e-05 -0.086779 0.270145 0.646690
1e-05 -0.797061 0.844066 0.951175
1e-05 -0.915729 0.479738 0.160970
1e-05 -0.154873 0.935793 0.737819
1e-05 -0.995308 0.058767 0.952814
1e-05 -0.223551 0.209289 0.258981
1e-05 -0.191604 0.076194 0.389727
1e-05 -0.535500 0.335880 0.660341
1e-05 -0.177353 0.898010 0.499200
1e-05 -0.817790 0.447954 0.047134
1e-05 -0.330751 0.159168 0.039493
1e-05 -0.690638 0.459999 0.813509
1e-05 -0.185350 0.067311 0.234111
1e-05 -0.739256 0.459730 0.924919
1e-05 -0.104493 0.010260 0.920348
1e-05 -0.991399 0.140895 0.704023
1e-05 -0.269619 0.153882 0.885328
1e-05 -0.486194 0.760954 0.248249
1e-05 -0.406796 0.455729 0.667587
1e-05 -0.463469 0.143839 0.120209
1e-05 -0.951659 0.998054 0.878729
1e-05 -0.573932 0.454807 0.322379
1e-05 -0.057602 0.929197 0.204827
1e-05 -0.243442 0.029868 0.030255
1e-05 -0.679903 0.188552 0.210967
1e-05 -0.298754 0.280603 0.610596
1e-05 -0.013989 0.161146 0.976063
1e-05 -0.807445 0.719644 0.999879
1e-05 -0.058915 0.699392 0.127949
1e-05 -0.316861 0.233169 0.910493
1e-05 -0.446978 0.950684 0.379205
1e-05 -0.587013 0.048213 0.557964
1e-05 -0.698014 0.700826 0.600682
1e-05 -0.904097 0.902437 0.565663
1e-05 -0.442650 0.756809 0.522276
1e-05 -0.203660 0.090309 0.646493
1e-05 -0.891762 0.301154 0.627875
1e-05 -0.592865 0.786161 0.327248
1e-05 -0.775825 0.643880 0.969292
1e-05 -0.827005 0.620092 0.867462
1e-05 -0.674621 0.550360 0.426327
1e-05 -0.294242 0.178709 0.354461
1e-05 -0.958847 0.919757 0.693443
1e-05 -0.717534 0.748011 0.384664
1e-05 -0.758785 0.349754 0.807668
1e-05 -0.805164 0.506567 0.127671
1e-05 -0.268841 0.250698 0.830731
1e-05 -0.823764 0.320252 0.690282
1e-05 -0.422112 0.274632 0.949331
1e-05 -0.226908 0.410822 0.158402
1e-05 -0.859992 0.602194 0.655283
1e-05 -0.206633 0.541699 0.819534
1e-05 -0.515852 0.596857 0.594571
1e-05 -0.377990 0.024165 0.574680
1e-05 -0.182839 0.427499 0.045827
1e-05 -0.447258 0.516572 0.692908
1e-05 -0.975464 0.245932 0.927739
1e-05 -0.752775 0.222318 0.806054
1e-05 -0.288548 0.672675 0.648443
1e-05 -0.307221 0.716090 0.002667
1e-05 -0.516699 0.012271 0.210569
1e-05 -0.099894 0.867167 0.512407
1e-05 -0.312745 0.351407 0.477106
1e-05 -0.675817 0.710385 0.800416
1e-05 -0.737929 0.878815 0.829092
1e-05 -0.420314 0.176919 0.716721
1e-05 -0.512374 0.330456 0.584427
1e-05 -0.400238 0.069738 0.972157
1e-05 -0.990303 0.876430 0.038845
1e-05 -0.760164 0.674491 0.501272
1e-05 -0.115013 0.071431 0.887613
1e-05 -0.107793 0.840061 0.010429
1e-05 -0.186578 0.318584 0.911507
1e-05 -0.076503 0.887100 0.415405
1e-05 -0.659348 0.334836 0.322876
1e-05 -0.133176 0.647011 0.431207
1e-05 -0.583734 0.141696 0.351215
1e-05 -0.009366 0.968817 0.450141
1e-05 -0.793830 0.288113 0.191222
1e-05 -0.644659 0.115855 0.282642
1e-05 -0.851152 0.042946 0.814859
1e-05 -0.248194 0.770293 0.641543
1e-05 -0.326116 0.982237 0.686463
1e-05 -0.999316 0.705351 0.304183
1e-05 -0.586575 0.974321 0.842671
1e-05 -0.460004 0.354612 0.034182
1e-05 -0.404346 0.211415 0.073141
1e-05 -0.234861 0.634812 0.470951
1e-05 -0.396481 0.288657 0.382026
1e-05 -0.164578 0.565957 0.362872
1e-05 -0.144446 0.484174 0.069285
1e-05 -0.942603 0.328526 0.131482
1e-05 -0.034636 0.140904 0.835858
1e-05 -0.485060 0.865600 0.482736
1e-05 -0.284619 0.305646 0.863994
1e-05 -0.239196 0.120217 0.111488
1e-05 -0.698435 0.454391 0.300729
1e-05 -0.720559 0.839265 0.853327
1e-05 -0.372851 0.611419 0.898445
1e-05 -0.333309 0.039246 0.753703
1e-05 -0.159682 0.379832 0.139255
1e-05 -0.462306 0.890018 0.728499
1e-05 -0.374493 0.912428 0.484580
1e-05 -0.290865 0.469387 0.567546
1e-05 -0.439010 0.543945 0.391033
1e-05 -0.872409 0.534872 0.783773
1e-05 -0.533739 0.295520 0.116914
1e-05 -0.531171 0.477178 0.282238
1e-05 -0.253706 0.426291 0.491717
1e-05 -0.972672 0.958266 0.413635
1e-05 -0.459110 0.582650 0.168433
1e-05 -0.583165 0.318780 0.261015
1e-05 -0.305553 0.045947 0.570096
1e-05 -0.371398 0.534558 0.712192
1e-05 -0.362246 0.491790 0.055452
1e-05 -0.304440 0.048304 0.376188
1e-05 -0.995008 0.719425 0.555287
1e-05 -0.106427 0.540820 0.656167
1e-05 -0.663570 0.129554 0.335400
1e-05 -0.803694 0.837935 0.319345
1e-05 -0.870955 0.174849 0.821499
1e-05 -0.229720 0.664537 0.666141
1e-05 -0.387896 0.947376 0.399616
1e-05 -0.213195 0.268114 0.310677
1e-05 -0.922020 0.079034 0.747483
1e-05 -0.930350 0.545389 0.492475
1e-05 -0.129565 0.277351 0.289746
1e-05 -0.615675 0.726942 0.819154
1e-05 -0.998842 0.770258 0.766911
1e-05 -0.805938 0.148585 0.194169
1e-05 -0.294954 0.101945 0.192797
1e-05 -0.249737 0.227596 0.252612
1e-05 -0.736215 0.027159 0.219435
1e-05 -0.004674 0.365530 0.786110
1e-05 -0.867827 0.151035 0.238847
1e-05 -0.979520 0.805064 0.325642
1e-05 -0.461756 0.858682 0.876059
1e-05 -0.189264 0.035140 0.284185
1e-05 -0.781926 0.513417 0.394430
1e-05 -0.198077 0.902267 0.507488
1e-05 -0.528795 0.705940 0.713185
1e-05 -0.672249 0.829412 0.538734
1e-05 -0.074957 0.951653 0.154268
1e-05 -0.686232 0.587301 0.749660
1e-05 -0.983422 0.791123 0.427084
1e-05 -0.889449 0.135067 0.149294
1e-05 -0.768315 0.637538 0.072932
1e-05 -0.882138 0.585781 0.520780
1e-05 -0.595745 0.941531 0.177736
1e-05 -0.201054 0.093627 0.916356
1e-05 -0.105372 0.041475 0.922201
1e-05 -0.258897 0.738783 0.108220
1e-05 -0.135180 0.510248 0.839479
1e-05 -0.488582 0.781778 0.688694
1e-05 -0.100785 0.071853 0.378253
1e-05 -0.728686 0.752126 0.917996
1e-05 -0.897745 0.614383 0.878288
1e-05 -0.899953 0.372011 0.793397
1e-05 -0.832418 0.533933 0.547629
1e-05 -0.180414 0.257507 0.476025
1e-05 -0.729975 0.459455 0.037240
1e-05 -0.679622 0.808055 0.841698
1e-05 -0.999790 0.429788 0.680332
1e-05 -0.457521 0.138779 0.126827
1e-05 -0.263356 0.203204 0.362634
1e-05 -0.675565 0.025041 0.161718
1e-05 -0.187123 0.211314 0.608334
1e-05 -0.833106 0.274825 0.665298
1e-05 -0.159459 0.349911 0.275193
1e-05 -0.886113 0.961702 0.861621
1e-05 -0.844449 0.210183 0.431652
1e-05 -0.395263 0.239823 0.560285
1e-05 -0.682405 0.624983 0.455983
1e-05 -0.334517 0.026140 0.825895
1e-05 -0.210890 0.314644 0.368540
1e-05 -0.559019 0.620937 0.972312
1e-05 -0.501364 0.105632 0.331999
1e-05 -0.851881 0.638692 0.488512
1e-05 -0.349640 0.038092 0.578006
1e-05 -0.832601 0.434570 0.563295
1e-05 -0.018235 0.484052 0.188067
1e-05 -0.567611 0.558105 0.423794
1e-05 -0.394265 0.452413 0.311512
1e-05 -0.022782 0.676999 0.041857
1e-05 -0.702514 0.055584 0.887202
1e-05 -0.198690 0.423739 0.487384
1e-05 -0.954615 0.505390 0.061625
1e-05 -0.914027 0.946324 0.133028
1e-05 -0.020415 0.013839 0.107055
1e-05 -0.798292 0.944213 0.847281
1e-05 -0.850680 0.270883 0.714106
1e-05 -0.873964 0.034999 0.052527
1e-05 -0.070320 0.398918 0.259070
1e-05 -0.559353 0.116993 0.541420
1e-05 -0.781725 0.657967 0.349926
1e-05 -0.964255 0.080227 0.550757
1e-05 -0.226254 0.065070 0.300036
1e-05 -0.198197 0.086005 0.303247
1e-05 -0.528989 0.640428 0.619396
1e-05 -0.175647 0.140461 0.604612
1e-05 -0.064555 0.843049 0.145351
1e-05 -0.881826 0.376191 0.367881
1e-05 -0.770852 0.409585 0.807770
1e-05 -0.156239 0.875703 0.728820
1e-05 -0.377694 0.225435 0.590923
1e-05 -0.919106 0.477331 0.523608
1e-05 -0.302573 0.578228 0.507623
1e-05 -0.519512 0.124856 0.231392
1e-05 -0.463252 0.732201 0.568770
1e-05 -0.761879 0.875352 0.083069
1e-05 -0.664673 0.706745 0.639220
1e-05 -0.068304 0.012739 0.232330
1e-05 -0.131885 0.377917 0.230390
1e-05 -0.733154 0.048515 0.751620
1e-05 -0.615160 0.912967 0.842634
1e-05 -0.443693 0.912342 0.529916
1e-05 -0.541353 0.409040 0.106836
1e-05 -0.642741 0.562024 0.923402
1e-05 -0.909997 0.505244 0.538542
1e-05 -0.056497 0.047867 0.577856
1e-05 -0.767029 0.551775 0.247386
1e-05 -0.566114 0.787417 0.309768
1e-05 -0.383583 0.825172 0.412971
1e-05 -0.475489 0.900580 0.902207
1e-05 -0.426004 0.919709 0.356256
1e-05 -0.278142 0.509072 0.648798
1e-05 -0.689864 0.799325 0.563344
1e-05 -0.002630 0.866987 0.723414
1e-05 -0.797777 0.833849 0.040817
1e-05 -0.791752 0.724062 0.845448
1e-05 -0.950535 0.351964 0.611225
1e-05 -0.293811 0.641906 0.817555
1e-05 -0.251577 0.646195 0.588867
1e-05 -0.055437 0.434932 0.032465
1e-05 -0.406518 0.809241 0.078560
1e-05 -0.231137 0.117697 0.373819
1e-05 -0.169862 0.619483 0.136869
1e-05 -0.888109 0.203270 0.337790
1e-05 -0.901519 0.212463 0.711543
1e-05 -0.163861 0.199210 0.031014
1e-05 -0.622628 0.127508 0.870292
1e-05 -0.621222 0.920568 0.265326
1e-05 -0.115393 0.554946 0.498719
1e-05 -0.766508 0.414733 0.597171
1e-05 -0.158185 0.416890 0.185219
1e-05 -0.304796 0.519272 0.320736
1e-05 -0.038122 0.483774 0.463983
1e-05 -0.878712 0.985965 0.881821
1e-05 -0.129581 0.814989 0.137359
1e-05 -0.417774 0.568557 0.004612
1e-05 -0.028621 0.112052 0.865836
1e-05 -0.587759 0.129139 0.171485
1e-05 -0.048878 0.854637 0.672227
1e-05 -0.699228 0.899106 0.807237
1e-05 -0.337292 0.393840 0.618158
1e-05 -0.187320 0.393213 0.393848
1e-05 -0.382081 0.669111 0.155243
1e-05 -0.121737 0.123750 0.836586
1e-05 -0.325544 0.978602 0.340430
1e-05 -0.598773 0.129488 0.498645
1e-05 -0.219157 0.793530 0.225482
1e-05 -0.806949 0.284232 0.505635
1e-05 -0.603617 0.764020 0.887135
1e-05 -0.667871 0.894962 0.993964
1e-05 -0.031866 0.558992 0.125226
1e-05 -0.330096 0.529724 0.752311
1e-05 -0.763682 0.657796 0.794266
1e-05 -0.881595 0.773964 0.742435
1e-05 -0.882804 0.655944 0.498847
1e-05 -0.695885 0.704814 0.670203
1e-05 -0.423294 0.407423 0.040395
1e-05 -0.149882 0.817035 0.830289
1e-05 -0.172933 0.663140 0.554451
1e-05 -0.616809 0.282173 0.903389
1e-05 -0.615459 0.014772 0.035358
1e-05 -0.314931 0.994076 0.773763
1e-05 -0.669688 0.799865 0.896849
1e-05 -0.378904 0.630262 0.475679
1e-05 -0.159432 0.200337 0.160165
1e-05 -0.676172 0.436894 0.472618
1e-05 -0.036414 0.564314 0.977088
1e-05 -0.957423 0.605669 0.192294
1e-05 -0.436806 0.265510 0.807546
1e-05 -0.097755 0.770468 0.717669
1e-05 -0.598152 0.648899 0.750217
1e-05 -0.988671 0.777324 0.005808
1e-05 -0.911428 0.574556 0.349903
1e-05 -0.476035 0.135336 0.562585
1e-05 -0.879658 0.803682 0.082098
1e-05 -0.101079 0.095922 0.570878
1e-05 -0.053232 0.093271 0.635761
1e-05 -0.210559 0.078350 0.635456
1e-05 -0.508730 0.496906 0.763974
1e-05 -0.577625 0.643884 0.039130
1e-05 -0.476339 0.500496 0.997278
1e-05 -0.171761 0.237880 0.008001
1e-05 -0.253699 0.614850 0.918079
1e-05 -0.404028 0.981057 0.683424
1e-05 -0.951409 0.924076 0.370652
1e-05 -0.248513 0.922161 0.635699
1e-05 -0.237979 0.294685 0.950352
1e-05 -0.047486 0.080104 0.496706
1e-05 -0.033307 0.455843 0.592152
1e-05 -0.654020 0.532107 0.115742
1e-05 -0.456719 0.355885 0.538687
1e-05 -0.061385 0.621707 0.580993
1e-05 -0.470046 0.514057 0.567588
1e-05 -0.516416 0.432507 0.285813
1e-05 -0.436270 0.579533 0.689344
1e-05 -0.461325 0.345697 0.015189
1e-05 -0.275496 0.067603 0.978652
1e-05 -0.236157 0.142092 0.203448
1e-05 -0.129080 0.819720 0.277717
1e-05 -0.743559 0.359035 0.667777
1e-05 -0.315574 0.573245 0.987604
1e-05 -0.419235 0.478141 0.782836
1e-05 -0.043542 0.679534 0.057870
1e-05 -0.363252 0.852545 0.518784
1e-05 -0.613057 0.162949 0.715645
1e-05 -0.879752 0.736001 0.330130
1e-05 -0.690494 0.491232 0.277151
1e-05 -0.760334 0.932466 0.805817
1e-05 -0.406856 0.837127 0.416251
1e-05 -0.522816 0.720583 0.094255
1e-05 -0.838257 0.147076 0.354856
