1000 1
0.001 -0.360341 0.046610 -0.269110
0.001 -0.283097 0.856103 -0.518581
0.001 -0.954696 0.686803 -0.173041
0.001 -0.866086 0.207666 -0.615952
0.001 -0.389595 0.053571 -0.570605
0.001 -0.416681 0.243282 -0.777957
0.001 -0.899527 0.362151 -0.698992
0.001 -0.638332 0.500190 -0.516577
0.001 -0.533586 0.034273 -0.604498
0.001 -0.899653 0.539590 -0.476373
0.001 -0.825785 0.436738 -0.182638
0.001 -0.858457 0.206755 -0.466846
0.001 -0.231315 0.829986 -0.374581
0.001 -0.570328 0.431429 -0.284421
0.001 -0.428048 0.734409 -0.744690
0.001 -0.655596 0.130807 -0.552139
0.001 -0.379261 0.540254 -0.746912
0.001 -0.899160 0.804781 -0.809955
0.001 -0.771028 0.575821 -0.686240
0.001 -0.622836 0.681706 -0.695018
0.001 -0.325180 0.793550 -0.253075
0.001 -0.524816 0.882068 -0.647480
0.001 -0.437045 0.791892 -0.721087
0.001 -0.797655 0.218776 -0.280635
0.001 -0.325526 0.690819 -0.141599
0.001 -0.207631 0.053599 -0.897647
0.001 -0.472411 0.414171 -0.346973
0.001 -0.474604 0.870041 -0.267227
0.001 -0.525588 0.005222 -0.560433
0.001 -0.201434 0.193614 -0.312034
0.001 -0.182708 0.162814 -0.347830
0.001 -0.406297 0.158402 -0.285904
0.001 -0.446641 0.168356 -0.689537
0.001 -0.408149 0.410677 -0.886404
0.001 -0.686236 0.635806 -0.508677
0.001 -0.161211 0.290709 -0.802367
0.001 -0.356205 0.506565 -0.331080
0.001 -0.183448 0.545207 -0.924789
0.001 -0.158456 0.738899 -0.151289
0.001 -0.291334 0.863730 -0.360984
0.001 -0.466098 0.255151 -0.201558
0.001 -0.846328 0.423713 -0.024509
0.001 -0.948834 0.131242 -0.588769
0.001 -0.952508 0.261306 -0.790895
0.001 -0.117996 0.916220 -0.427229
0.001 -0.429017 0.965496 -0.859165
0.001 -0.777387 0.286535 -0.633819
0.001 -0.032856 0.145818 -0.352177
0.001 -0.902770 0.398671 -0.672201
0.001 -0.086334 0.354034 -0.811193
0.001 -0.848162 0.180589 -0.310602
0.001 -0.753753 0.019841 -0.948536
0.001 -0.366055 0.205652 -0.180910
0.001 -0.526461 0.143357 -0.652606
0.001 -0.291433 0.696952 -0.459095
0.001 0.139889 -0.393337 -0.001240
0.001 0.695513 -0.954021 -0.125143
0.001 0.786539 -0.280937 -0.113794
0.001 0.900390 -0.352593 -0.844239
0.001 0.795468 -0.299452 -0.005754
0.001 0.556149 -0.423662 -0.179878
0.001 0.807294 -0.040352 -0.124474
0.001 0.982239 -0.212244 -0.081326
0.001 0.535957 -0.010822 -0.562270
0.001 0.770418 -0.976835 -0.324443
0.001 0.015771 -0.879185 -0.822217
0.001 0.332088 -0.521761 -0.879788
0.001 0.199666 -0.601934 -0.935173
0.001 0.043504 -0.146060 -0.004512
0.001 0.966355 -0.164134 -0.517091
0.001 0.905998 -0.535904 -0.319126
0.001 0.062086 -0.898626 -0.626353
0.001 0.552345 -0.042024 -0.670754
0.001 0.445046 -0.506788 -0.590290
0.001 0.965401 -0.374147 -0.574666
0.001 0.410914 -0.661110 -0.712370
0.001 0.654235 -0.832392 -0.632605
0.001 0.264067 -0.830256 -0.905434
0.001 0.388206 -0.015046 -0.136126
0.001 0.633704 -0.625519 -0.357672
0.001 0.734492 -0.903586 -0.743199
0.001 0.091584 -0.766973 -0.898192
0.001 0.124907 -0.975304 -0.247989
0.001 0.506050 -0.757896 -0.207773
0.001 0.662379 -0.654755 -0.335626
0.001 0.989489 -0.780197 -0.995101
0.001 0.718145 -0.136768 -0.546357
0.001 0.856593 -0.563082 -0.274505
0.001 0.431203 -0.514336 -0.898668
0.001 0.331719 -0.812193 -0.618594
0.001 0.929180 -0.744936 -0.815192
0.001 0.713343 -0.584061 -0.892928
0.001 0.016283 -0.830184 -0.457890
0.001 0.723096 -0.866628 -0.950458
0.001 0.611093 -0.130147 -0.195635
0.001 0.668304 -0.636058 -0.212112
0.001 0.750439 -0.067498 -0.558537
0.001 0.414347 -0.866379 -0.455700
0.001 0.110959 -0.516581 -0.927851
0.001 0.911936 -0.641528 -0.162750
0.001 0.247879 -0.270116 -0.613323
0.001 0.094732 -0.530715 -0.985118
0.001 0.237171 -0.790658 -0.091494
0.001 0.403970 -0.414173 -0.249456
0.001 0.786704 -0.310865 -0.238886
0.001 0.158476 -0.738373 -0.453986
0.001 0.736859 -0.156558 -0.452589
0.001 0.558039 -0.215936 -0.725631
0.001 0.603707 -0.601754 -0.227354
0.001 0.120052 -0.007668 -0.891148
0.001 0.865289 -0.197466 -0.640735
0.001 0.248662 -0.005019 -0.646232
0.001 0.778370 -0.344765 -0.232758
0.001 0.374378 -0.243593 -0.464737
0.001 0.278444 -0.249294 -0.521348
0.001 0.552576 -0.383721 -0.584088
0.001 0.997670 -0.534692 -0.325680
0.001 0.589905 -0.540417 -0.258592
0.001 0.054308 -0.592781 -0.942612
0.001 0.190500 -0.514824 -0.634955
0.001 0.349516 -0.821255 -0.769162
0.001 0.782517 -0.195082 -0.071777
0.001 0.296447 -0.218624 -0.612621
0.001 0.853727 -0.646061 -0.180901
0.001 0.197676 -0.427730 -0.696196
0.001 0.253391 -0.331260 -0.050866
0.001 0.383224 -0.458362 -0.998090
0.001 0.566063 -0.875682 -0.349662
0.001 0.934310 -0.058781 -0.352759
0.001 0.353477 -0.049585 -0.453439
0.001 0.903102 -0.850632 -0.494288
0.001 0.405749 -0.344079 -0.431811
0.001 0.508007 -0.040007 -0.167251
0.001 0.980407 -0.492497 -0.876378
0.001 0.732209 -0.899802 -0.153356
0.001 0.379138 -0.816477 -0.147355
0.001 0.997445 -0.878124 -0.483316
0.001 0.265029 -0.941888 -0.348742
0.001 0.075603 -0.908116 -0.211337
0.001 0.653140 -0.447880 -0.703305
0.001 0.875410 -0.349747 -0.797261
0.001 0.861668 -0.510460 -0.867164
0.001 0.837265 -0.722685 -0.649616
0.001 0.638390 -0.340655 -0.355336
0.001 0.617238 -0.676370 -0.487000
0.001 0.242059 -0.854089 -0.577958
0.001 0.349085 -0.430162 -0.059946
0.001 0.458177 -0.869758 -0.436556
0.001 0.595010 -0.006913 -0.959318
0.001 0.558022 -0.621704 -0.333058
0.001 0.316143 -0.256320 -0.102659
0.001 0.463739 -0.939009 -0.693586
0.001 0.864299 -0.118906 -0.859806
0.001 0.135828 -0.039857 -0.306457
0.001 0.104013 -0.058361 -0.349521
0.001 0.785452 -0.188634 -0.897569
0.001 0.090167 -0.681181 -0.934973
0.001 0.233519 -0.695983 -0.324957
0.001 0.906220 -0.210445 -0.342618
0.001 0.641347 -0.012954 -0.269953
0.001 0.784091 -0.003450 -0.437456
0.001 0.175146 -0.307313 -0.109455
0.001 0.082896 -0.014242 -0.837693
0.001 0.837309 -0.543445 -0.748715
0.001 0.223821 -0.901869 -0.382269
0.001 0.257406 -0.378835 -0.856735
0.001 0.668401 -0.774155 -0.893578
0.001 0.801383 -0.061357 -0.109792
0.001 0.285156 -0.343573 -0.559767
0.001 0.417508 -0.777587 -0.831102
0.001 0.701309 -0.264632 -0.672399
0.001 0.068939 -0.703984 -0.269987
0.001 0.583645 -0.936205 -0.458011
0.001 0.570776 -0.552841 -0.534976
0.001 0.346008 -0.702745 -0.856351
0.001 0.547242 -0.464765 -0.814989
0.001 0.268480 -0.568424 -0.613362
0.001 0.301483 -0.991756 -0.422545
0.001 0.928509 -0.160591 -0.728538
0.001 0.292737 -0.485761 -0.459782
0.001 -0.190430 -0.331301 -0.264581
0.001 -0.597458 -0.428363 -0.241171
0.001 -0.281127 -0.801661 -0.604484
0.001 -0.340310 -0.731823 -0.387420
0.001 -0.106247 -0.666185 -0.227719
0.001 -0.809016 -0.633116 -0.923043
0.001 -0.252224 -0.087670 -0.505716
0.001 -0.425874 -0.209294 -0.038549
0.001 -0.790299 -0.958342 -0.433364
0.001 -0.286796 -0.052621 -0.653519
0.001 -0.206869 -0.439793 -0.846741
0.001 -0.984245 -0.491453 -0.515778
0.001 -0.356418 -0.251382 -0.209645
0.001 -0.603813 -0.093843 -0.757066
0.001 -0.670989 -0.867762 -0.815477
0.001 -0.386248 -0.987332 -0.493295
0.001 -0.553783 -0.648442 -0.002693
0.001 -0.639465 -0.368444 -0.382207
0.001 -0.117239 -0.148858 -0.965885
0.001 -0.930147 -0.316061 -0.366052
0.001 -0.077245 -0.038647 -0.641323
0.001 -0.213017 -0.565592 -0.378284
0.001 -0.208043 -0.239045 -0.026167
0.001 -0.806090 -0.030437 -0.416889
0.001 -0.316186 -0.133426 -0.769462
0.001 -0.154573 -0.081652 -0.679183
0.001 -0.462550 -0.422427 -0.324352
0.001 -0.661267 -0.430532 -0.943422
0.001 -0.865121 -0.900575 -0.033627
0.001 -0.617527 -0.819811 -0.940913
0.001 -0.540450 -0.333940 -0.156612
0.001 -0.441759 -0.561587 -0.078106
0.001 -0.850370 -0.668385 -0.718372
0.001 -0.511467 -0.642931 -0.976965
0.001 -0.535934 -0.057940 -0.803497
0.001 -0.874862 -0.107322 -0.089626
0.001 -0.414302 -0.990976 -0.192327
0.001 -0.691089 -0.978757 -0.956541
0.001 -0.379593 -0.533717 -0.432041
0.001 -0.071481 -0.225770 -0.692067
0.001 -0.808711 -0.265890 -0.681525
0.001 -0.631517 -0.090154 -0.072140
0.001 -0.974162 -0.627845 -0.041540
0.001 -0.850000 -0.911643 -0.273390
0.001 -0.590827 -0.207215 -0.684300
0.001 -0.841273 -0.830600 -0.328212
0.001 -0.802976 -0.673664 -0.218137
0.001 -0.482620 -0.513976 -0.581307
0.001 -0.928586 -0.224085 -0.655887
0.001 -0.559306 -0.451133 -0.996887
0.001 -0.854750 -0.402176 -0.083631
0.001 -0.810104 -0.935516 -0.936252
0.001 -0.344529 -0.015879 -0.927106
0.001 -0.506418 -0.921189 -0.863147
0.001 -0.501088 -0.279565 -0.889998
0.001 -0.306179 -0.585300 -0.810017
0.001 -0.435315 -0.135770 -0.554709
0.001 -0.893789 -0.090663 -0.633022
0.001 -0.025231 -0.474631 -0.036464
0.001 -0.356449 -0.832501 -0.794223
0.001 -0.208964 -0.402577 -0.833484
0.001 -0.750197 -0.233048 -0.923065
0.001 -0.757265 -0.053491 -0.686941
0.001 -0.895112 -0.415489 -0.607697
0.001 -0.970390 -0.168018 -0.255994
0.001 -0.029909 -0.347714 -0.608118
0.001 -0.505943 -0.797343 -0.409122
0.001 -0.362891 -0.100180 -0.313356
0.001 -0.252257 -0.883652 -0.183786
0.001 -0.428552 -0.183069 -0.482514
0.001 -0.116892 -0.135969 -0.610957
0.001 -0.773896 -0.682913 -0.099734
0.001 -0.060192 -0.817599 -0.676250
0.001 -0.613584 -0.205032 -0.693870
0.001 -0.232299 -0.288535 -0.728832
0.001 -0.919451 -0.472326 -0.697514
0.001 -0.479342 -0.362695 -0.615497
0.001 -0.351155 -0.674628 -0.351642
0.001 -0.091305 -0.041385 -0.041553
0.001 -0.860182 -0.000742 -0.135334
0.001 -0.819964 -0.896232 -0.688517
0.001 -0.310966 -0.223025 -0.912641
0.001 -0.352525 -0.170875 -0.405989
0.001 -0.928174 -0.097470 -0.101088
0.001 -0.526391 -0.357638 -0.417619
0.001 -0.356839 -0.344990 -0.823352
0.001 -0.963715 -0.591125 -0.063047
0.001 -0.990781 -0.588947 -0.982252
0.001 -0.132973 -0.386131 -0.648953
0.001 -0.504731 -0.711149 -0.747412
0.001 -0.062724 -0.412843 -0.910516
0.001 -0.049972 -0.196227 -0.518931
0.001 -0.520503 -0.092606 -0.996793
0.001 -0.991424 -0.465819 -0.317669
0.001 -0.046907 -0.744320 -0.031872
0.001 -0.356776 -0.424824 -0.022470
0.001 -0.318966 -0.633930 -0.600166
0.001 -0.627331 -0.501756 -0.493259
0.001 -0.950436 -0.996687 -0.342502
0.001 -0.028759 -0.423458 -0.955044
0.001 -0.915818 -0.918420 -0.009482
0.001 -0.966819 -0.702731 -0.537112
0.001 -0.782937 -0.632852 -0.507479
0.001 -0.523386 -0.372220 -0.706935
0.001 -0.044915 -0.630348 -0.657966
0.001 -0.695162 -0.668386 -0.557170
0.001 -0.984450 -0.982647 -0.565921
0.001 -0.534938 -0.645994 -0.382629
0.001 -0.862797 -0.504328 -0.820877
0.001 -0.000940 -0.692344 -0.465946
0.001 -0.383297 -0.864934 -0.819377
0.001 -0.844044 -0.860118 -0.893200
0.001 -0.474679 -0.602162 -0.354100
0.001 -0.913616 -0.946938 -0.208941
0.001 -0.799659 -0.122838 -0.580743
0.001 -0.323587 -0.748881 -0.982344
0.001 -0.328412 -0.358071 -0.449719
0.001 -0.061641 -0.867266 -0.392234
0.001 -0.687517 -0.478661 -0.749702
0.001 -0.875312 -0.960558 -0.146020
0.001 -0.509808 -0.717382 -0.006554
0.001 -0.637772 -0.633134 -0.407904
0.001 -0.489981 -0.847149 -0.364203
0.001 -0.695439 -0.919727 -0.586135
0.001 -0.003449 -0.386746 -0.108303
